Date/Time	Elapsed Time	Pump 1 Flow (mL/min)	Pump 2 Flow (mL/min)	Pump 3 Flow (mL/min)	Pump 4 Flow (mL/min)	Coriolis Flow (mL/min)	Pump 1 Pressure (bar)	Pump 2 Pressure (bar)	Pump 3 Pressure (bar)	Pump 4 Pressure (bar)	UV detector 1 (mAU) 	UV detector 2 (mAU)
04/04/2023 16:29:09	00:07:07	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,52	0,00
04/04/2023 16:29:10	00:07:08	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,55	0,00
04/04/2023 16:29:11	00:07:09	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,52	0,00
04/04/2023 16:29:12	00:07:10	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,42	0,00
04/04/2023 16:29:13	00:07:11	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,40	0,00
04/04/2023 16:29:14	00:07:12	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	1,00	0,32	0,00
04/04/2023 16:29:15	00:07:13	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	0,31	0,00
04/04/2023 16:29:16	00:07:14	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,30	0,00
04/04/2023 16:29:18	00:07:15	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	0,29	0,00
04/04/2023 16:29:19	00:07:16	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	0,33	0,00
04/04/2023 16:29:20	00:07:17	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	0,35	0,00
04/04/2023 16:29:21	00:07:18	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,50	0,00
04/04/2023 16:29:22	00:07:19	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,62	0,00
04/04/2023 16:29:23	00:07:20	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,95	0,00
04/04/2023 16:29:24	00:07:21	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,47	0,00
04/04/2023 16:29:25	00:07:22	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	2,46	0,00
04/04/2023 16:29:26	00:07:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	4,19	0,00
04/04/2023 16:29:27	00:07:24	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,00	0,00
04/04/2023 16:29:28	00:07:25	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	11,34	0,00
04/04/2023 16:29:29	00:07:26	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	15,59	0,00
04/04/2023 16:29:30	00:07:27	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	24,62	0,00
04/04/2023 16:29:31	00:07:28	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	33,20	0,00
04/04/2023 16:29:32	00:07:29	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	41,84	0,00
04/04/2023 16:29:33	00:07:30	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	49,33	0,00
04/04/2023 16:29:34	00:07:31	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	54,59	0,00
04/04/2023 16:29:35	00:07:32	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	57,01	0,00
04/04/2023 16:29:36	00:07:33	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	56,75	0,00
04/04/2023 16:29:37	00:07:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	54,86	0,00
04/04/2023 16:29:38	00:07:35	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	49,55	0,00
04/04/2023 16:29:39	00:07:36	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	43,93	0,00
04/04/2023 16:29:40	00:07:37	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	37,96	0,00
04/04/2023 16:29:41	00:07:38	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	32,31	0,00
04/04/2023 16:29:42	00:07:39	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	26,78	0,00
04/04/2023 16:29:43	00:07:40	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	21,71	0,00
04/04/2023 16:29:44	00:07:41	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	17,45	0,00
04/04/2023 16:29:45	00:07:42	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	13,65	0,00
04/04/2023 16:29:46	00:07:43	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	10,75	0,00
04/04/2023 16:29:47	00:07:44	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	8,25	0,00
04/04/2023 16:29:48	00:07:45	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	6,29	0,00
04/04/2023 16:29:49	00:07:46	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	4,77	0,00
04/04/2023 16:29:50	00:07:47	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	3,88	0,00
04/04/2023 16:29:51	00:07:48	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	1,00	2,64	0,00
04/04/2023 16:29:52	00:07:49	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	2,18	0,00
04/04/2023 16:29:53	00:07:50	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,87	0,00
04/04/2023 16:29:54	00:07:51	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,82	0,00
04/04/2023 16:29:55	00:07:52	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,96	0,00
04/04/2023 16:29:56	00:07:53	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	2,35	0,00
04/04/2023 16:29:57	00:07:54	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	2,98	0,00
04/04/2023 16:29:58	00:07:55	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	3,59	0,00
04/04/2023 16:29:59	00:07:56	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	4,87	0,00
04/04/2023 16:30:00	00:07:57	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	5,79	0,00
04/04/2023 16:30:01	00:07:58	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,51	0,00
04/04/2023 16:30:02	00:07:59	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	8,65	0,00
04/04/2023 16:30:03	00:08:00	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	10,83	0,00
04/04/2023 16:30:04	00:08:01	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	12,54	0,00
04/04/2023 16:30:05	00:08:02	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	16,85	0,00
04/04/2023 16:30:06	00:08:03	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	21,13	0,00
04/04/2023 16:30:07	00:08:04	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	33,03	0,00
04/04/2023 16:30:08	00:08:05	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	44,68	0,00
04/04/2023 16:30:09	00:08:06	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	78,65	0,00
04/04/2023 16:30:10	00:08:07	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	129,36	0,00
04/04/2023 16:30:11	00:08:08	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	210,37	0,00
04/04/2023 16:30:12	00:08:09	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	302,71	0,00
04/04/2023 16:30:13	00:08:10	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	514,10	0,00
04/04/2023 16:30:14	00:08:11	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	683,15	0,00
04/04/2023 16:30:15	00:08:12	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	1011,29	0,00
04/04/2023 16:30:16	00:08:13	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1217,84	0,00
04/04/2023 16:30:17	00:08:14	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1462,31	0,00
04/04/2023 16:30:18	00:08:15	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1651,60	0,00
04/04/2023 16:30:19	00:08:16	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1771,67	0,00
04/04/2023 16:30:20	00:08:17	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	1855,02	0,00
04/04/2023 16:30:21	00:08:18	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	1877,49	0,00
04/04/2023 16:30:22	00:08:19	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	1873,88	0,00
04/04/2023 16:30:23	00:08:20	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1855,10	0,00
04/04/2023 16:30:24	00:08:21	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1784,56	0,00
04/04/2023 16:30:25	00:08:22	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	1717,27	0,00
04/04/2023 16:30:26	00:08:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1595,66	0,00
04/04/2023 16:30:27	00:08:24	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	1392,05	0,00
04/04/2023 16:30:28	00:08:25	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1254,88	0,00
04/04/2023 16:30:29	00:08:26	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1011,90	0,00
04/04/2023 16:30:30	00:08:27	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	877,09	0,00
04/04/2023 16:30:31	00:08:28	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	656,18	0,00
04/04/2023 16:30:32	00:08:29	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	505,32	0,00
04/04/2023 16:30:33	00:08:30	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	378,59	0,00
04/04/2023 16:30:34	00:08:31	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	302,07	0,00
04/04/2023 16:30:35	00:08:32	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	203,58	0,00
04/04/2023 16:30:36	00:08:33	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	159,28	0,00
04/04/2023 16:30:37	00:08:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	103,28	0,00
04/04/2023 16:30:38	00:08:35	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	79,54	0,00
04/04/2023 16:30:39	00:08:36	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	50,94	0,00
04/04/2023 16:30:40	00:08:37	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	39,54	0,00
04/04/2023 16:30:41	00:08:38	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	26,58	0,00
04/04/2023 16:30:42	00:08:39	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	21,35	0,00
04/04/2023 16:30:43	00:08:40	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	15,21	0,00
04/04/2023 16:30:44	00:08:41	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	12,82	0,00
04/04/2023 16:30:45	00:08:42	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	10,15	0,00
04/04/2023 16:30:46	00:08:43	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	9,20	0,00
04/04/2023 16:30:47	00:08:44	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	8,18	0,00
04/04/2023 16:30:48	00:08:45	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	7,84	0,00
04/04/2023 16:30:49	00:08:46	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,51	0,00
04/04/2023 16:30:50	00:08:47	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	7,37	0,00
04/04/2023 16:30:51	00:08:48	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,40	0,00
04/04/2023 16:30:52	00:08:49	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	7,36	0,00
04/04/2023 16:30:53	00:08:50	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,28	0,00
04/04/2023 16:30:54	00:08:51	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	7,17	0,00
04/04/2023 16:30:55	00:08:52	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,00	0,00
04/04/2023 16:30:56	00:08:53	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	6,83	0,00
04/04/2023 16:30:57	00:08:54	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	6,59	0,00
04/04/2023 16:30:58	00:08:55	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	6,39	0,00
04/04/2023 16:30:59	00:08:56	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	6,20	0,00
04/04/2023 16:31:00	00:08:57	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	6,06	0,00
04/04/2023 16:31:01	00:08:58	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	5,86	0,00
04/04/2023 16:31:02	00:08:59	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	5,69	0,00
04/04/2023 16:31:03	00:09:00	1,00	0,00	0,00	0,00	0,03	51,00	0,00	0,00	0,00	5,53	0,00
04/04/2023 16:31:04	00:09:01	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	5,24	0,00
04/04/2023 16:31:05	00:09:02	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	5,01	0,00
04/04/2023 16:31:06	00:09:03	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	4,64	0,00
04/04/2023 16:31:07	00:09:04	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	4,37	0,00
04/04/2023 16:31:08	00:09:05	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	1,00	4,01	0,00
04/04/2023 16:31:09	00:09:06	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	3,84	0,00
04/04/2023 16:31:10	00:09:07	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	3,36	0,00
04/04/2023 16:31:11	00:09:08	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	3,17	0,00
04/04/2023 16:31:12	00:09:09	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,93	0,00
04/04/2023 16:31:13	00:09:10	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	2,71	0,00
04/04/2023 16:31:14	00:09:11	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	2,55	0,00
04/04/2023 16:31:15	00:09:12	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	2,43	0,00
04/04/2023 16:31:16	00:09:13	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,30	0,00
04/04/2023 16:31:17	00:09:14	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	2,23	0,00
04/04/2023 16:31:18	00:09:15	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	2,11	0,00
04/04/2023 16:31:19	00:09:16	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	2,04	0,00
04/04/2023 16:31:20	00:09:17	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	1,97	0,00
04/04/2023 16:31:21	00:09:18	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,91	0,00
04/04/2023 16:31:22	00:09:19	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	1,83	0,00
04/04/2023 16:31:23	00:09:20	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,70	0,00
04/04/2023 16:31:24	00:09:21	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,64	0,00
04/04/2023 16:31:25	00:09:22	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	1,51	0,00
04/04/2023 16:31:26	00:09:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,43	0,00
04/04/2023 16:31:27	00:09:24	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,29	0,00
04/04/2023 16:31:28	00:09:25	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,18	0,00
04/04/2023 16:31:29	00:09:26	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,10	0,00
04/04/2023 16:31:30	00:09:27	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	0,98	0,00
04/04/2023 16:31:31	00:09:28	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,93	0,00
04/04/2023 16:31:32	00:09:29	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,87	0,00
04/04/2023 16:31:33	00:09:30	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,76	0,00
04/04/2023 16:31:34	00:09:31	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,72	0,00
04/04/2023 16:31:35	00:09:32	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,65	0,00
04/04/2023 16:31:36	00:09:33	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	0,64	0,00
04/04/2023 16:31:37	00:09:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,57	0,00
04/04/2023 16:31:38	00:09:35	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,56	0,00
04/04/2023 16:31:39	00:09:36	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,53	0,00
04/04/2023 16:31:40	00:09:37	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	0,51	0,00
04/04/2023 16:31:41	00:09:38	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,49	0,00
04/04/2023 16:31:42	00:09:39	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	1,00	0,45	0,00
04/04/2023 16:31:43	00:09:40	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,48	0,00
04/04/2023 16:31:44	00:09:41	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,46	0,00
04/04/2023 16:31:45	00:09:42	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,43	0,00
04/04/2023 16:31:46	00:09:43	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,43	0,00
04/04/2023 16:31:47	00:09:44	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,45	0,00
04/04/2023 16:31:48	00:09:45	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	0,41	0,00
04/04/2023 16:31:49	00:09:46	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,39	0,00
04/04/2023 16:31:50	00:09:47	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	0,38	0,00
04/04/2023 16:31:51	00:09:48	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,39	0,00
04/04/2023 16:31:52	00:09:49	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	0,37	0,00
04/04/2023 16:31:53	00:09:50	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	0,37	0,00
04/04/2023 16:31:54	00:09:51	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,34	0,00
04/04/2023 16:31:55	00:09:52	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,28	0,00
04/04/2023 16:31:56	00:09:53	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,33	0,00
04/04/2023 16:31:57	00:09:54	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,30	0,00
04/04/2023 16:31:58	00:09:55	1,00	0,00	0,00	0,00	0,03	53,00	1,00	0,00	0,00	0,30	0,00
04/04/2023 16:31:59	00:09:56	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	0,30	0,00
04/04/2023 16:32:00	00:09:57	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,26	0,00
04/04/2023 16:32:01	00:09:58	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,23	0,00
04/04/2023 16:32:02	00:09:59	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,22	0,00
04/04/2023 16:32:03	00:10:00	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	0,21	0,00
04/04/2023 16:32:04	00:10:01	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,22	0,00
04/04/2023 16:32:05	00:10:02	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,18	0,00
04/04/2023 16:32:06	00:10:03	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,18	0,00
04/04/2023 16:32:07	00:10:04	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,12	0,00
04/04/2023 16:32:08	00:10:05	1,00	0,00	0,00	0,00	0,03	51,00	0,00	0,00	0,00	0,10	0,00
04/04/2023 16:32:09	00:10:06	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,13	0,00
04/04/2023 16:32:10	00:10:07	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,21	0,00
04/04/2023 16:32:11	00:10:08	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,07	0,00
04/04/2023 16:32:12	00:10:10	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,07	0,00
04/04/2023 16:32:13	00:10:11	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	0,05	0,00
04/04/2023 16:32:14	00:10:12	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,06	0,00
04/04/2023 16:32:15	00:10:13	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	0,05	0,00
04/04/2023 16:32:16	00:10:14	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	1,00	0,05	0,00
04/04/2023 16:32:17	00:10:15	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,02	0,00
04/04/2023 16:32:18	00:10:16	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,00	0,00
04/04/2023 16:32:19	00:10:17	1,00	0,00	0,00	0,00	0,03	52,00	1,00	0,00	0,00	-0,01	0,00
04/04/2023 16:32:20	00:10:18	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,04	0,00
04/04/2023 16:32:21	00:10:19	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,01	0,00
04/04/2023 16:32:22	00:10:20	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,01	0,00
04/04/2023 16:32:23	00:10:21	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,04	0,00
04/04/2023 16:32:24	00:10:22	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	-0,01	0,00
04/04/2023 16:32:25	00:10:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,04	0,00
04/04/2023 16:32:26	00:10:24	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,07	0,00
04/04/2023 16:32:27	00:10:25	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,06	0,00
04/04/2023 16:32:28	00:10:26	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:32:29	00:10:27	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	-0,12	0,00
04/04/2023 16:32:30	00:10:28	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,11	0,00
04/04/2023 16:32:31	00:10:29	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	-0,10	0,00
04/04/2023 16:32:32	00:10:30	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	-0,12	0,00
04/04/2023 16:32:33	00:10:31	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,09	0,00
04/04/2023 16:32:34	00:10:32	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	-0,12	0,00
04/04/2023 16:32:35	00:10:33	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	-0,11	0,00
04/04/2023 16:32:36	00:10:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,15	0,00
04/04/2023 16:32:37	00:10:35	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,13	0,00
04/04/2023 16:32:38	00:10:36	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	-0,12	0,00
04/04/2023 16:32:39	00:10:37	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,13	0,00
04/04/2023 16:32:40	00:10:38	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,14	0,00
04/04/2023 16:32:41	00:10:39	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	-0,06	0,00
04/04/2023 16:32:42	00:10:40	1,00	0,00	0,00	0,00	0,03	54,00	1,00	0,00	0,00	-0,13	0,00
04/04/2023 16:32:43	00:10:41	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,14	0,00
04/04/2023 16:32:44	00:10:42	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,11	0,00
04/04/2023 16:32:46	00:10:43	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,18	0,00
04/04/2023 16:32:47	00:10:44	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	-0,14	0,00
04/04/2023 16:32:48	00:10:45	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,11	0,00
