TimeStamp;B10200781A: Flow setpoint (ml/min);B10200781A: Flow (ml/min);B13200860A: Flow setpoint (ml/min);B13200860A: Flow (ml/min)
2025-01-17 15:36:39.444;10,000001;4,409797;2,0798001;3,319223
2025-01-17 15:36:40.444;10,000001;1,2883289;2,0798001;3,335577
2025-01-17 15:36:41.444;10,000001;4,323632;2,0798001;1,7146491
2025-01-17 15:36:42.444;10,000001;2,8821192;2,0798001;-1,0497729
2025-01-17 15:36:43.444;10,000001;4,021204;2,0798001;-2,265852
2025-01-17 15:36:44.444;10,000001;1,6511285;2,0798001;1,9889548
2025-01-17 15:36:45.444;1,1698002;0,040702395;2,0798001;3,5377
2025-01-17 15:36:46.444;1,1698002;0,106675126;2,0798001;3,279163
2025-01-17 15:36:47.444;1,1698002;-0,31879872;2,0798001;3,4499469
2025-01-17 15:36:48.444;1,1698002;-0,05993301;2,0798001;3,518225
2025-01-17 15:36:49.444;1,1698002;0,043084826;2,0798001;3,6825304
2025-01-17 15:36:50.444;1,1698002;0,031667095;2,0798001;3,7699018
2025-01-17 15:36:51.444;1,1698002;0,031556986;2,0798001;3,6111388
2025-01-17 15:36:52.444;1,1698002;0,01737742;2,0798001;2,4973176
2025-01-17 15:36:53.444;1,1698002;0,027870491;2,0798001;2,1206598
2025-01-17 15:36:54.444;1,1698002;0,11291018;2,0798001;2,432324
2025-01-17 15:36:55.444;1,1698002;0,06461543;2,0798001;1,8339802
2025-01-17 15:36:56.444;1,1698002;0,018848676;2,0798001;2,0557163
2025-01-17 15:36:57.444;1,1698002;-0,042763893;2,0798001;1,9685417
2025-01-17 15:36:58.444;1,1698002;-0,048779737;2,0798001;2,3143597
2025-01-17 15:36:59.444;1,1698002;-0,033639636;2,0798001;1,8920863
2025-01-17 15:37:00.444;1,1698002;-0,006080472;2,0798001;2,0390525
2025-01-17 15:37:01.444;1,1698002;0,036297187;2,0798001;2,3070052
2025-01-17 15:37:02.444;1,1698002;-0,006506952;2,0798001;2,1883807
2025-01-17 15:37:03.444;1,1698002;-0,029976685;2,0798001;2,2444546
2025-01-17 15:37:04.444;1,1698002;-0,049381293;2,0798001;1,9591737
2025-01-17 15:37:05.444;1,1698002;0,001209763;2,0798001;2,322555
2025-01-17 15:37:06.444;1,1698002;0,018811623;2,0798001;2,1987534
2025-01-17 15:37:07.444;1,1698002;0,016373925;2,0798001;2,2488096
2025-01-17 15:37:08.444;1,1698002;-0,012740778;2,0798001;1,9898736
2025-01-17 15:37:09.444;1,1698002;-0,02738177;2,0798001;2,0993698
2025-01-17 15:37:10.444;1,1698002;0,0017972623;2,0798001;2,2266412
2025-01-17 15:37:11.444;1,1698002;0,014992303;2,0798001;1,9892544
2025-01-17 15:37:12.444;1,1698002;0,05808062;2,0798001;2,349022
2025-01-17 15:37:13.444;1,1698002;0,026704492;2,0798001;2,0875635
2025-01-17 15:37:14.444;1,1698002;0,039151087;2,0798001;2,187028
2025-01-17 15:37:15.444;1,1698002;0,36602277;2,0798001;2,0022666
2025-01-17 15:37:16.444;1,1698002;1,3587983;2,0798001;2,1272979
2025-01-17 15:37:17.444;1,1698002;2,1676028;2,0798001;2,2684505
2025-01-17 15:37:18.444;1,1698002;2,2256317;2,0798001;2,2444105
2025-01-17 15:37:19.444;1,1698002;2,1169896;2,0798001;2,2568665
2025-01-17 15:37:20.444;1,1698002;1,7859524;2,0798001;2,02136
2025-01-17 15:37:21.444;1,1698002;1,6331265;2,0798001;2,2351453
2025-01-17 15:37:22.444;1,1698002;1,6451818;2,0798001;2,1838226
2025-01-17 15:37:23.444;1,1698002;1,5832696;2,0798001;2,3503003
2025-01-17 15:37:24.444;1,1698002;1,4532096;2,0798001;2,330911
2025-01-17 15:37:25.444;1,1698002;1,0343913;2,0798001;2,3487546
2025-01-17 15:37:26.444;1,1698002;0,880155;2,0798001;2,3220782
2025-01-17 15:37:27.444;1,1698002;0,5416857;2,0798001;2,1029708
2025-01-17 15:37:28.444;1,1698002;0,57828695;2,0798001;2,3129144
2025-01-17 15:37:29.444;1,1698002;0,3975667;2,0798001;2,2380369
2025-01-17 15:37:30.444;1,1698002;0,3043343;2,0798001;2,3756566
2025-01-17 15:37:31.444;1,1698002;0,22512986;2,0798001;1,9950073
2025-01-17 15:37:32.444;1,1698002;0,21683966;2,0798001;2,2601326
2025-01-17 15:37:33.444;1,1698002;0,2603955;2,0798001;2,153629
2025-01-17 15:37:34.444;1,1698002;0,38791525;2,0798001;1,9956524
2025-01-17 15:37:35.444;1,1698002;1,7593925;2,0798001;2,2356443
2025-01-17 15:37:36.444;1,1698002;1,8842115;2,0798001;2,1071663
2025-01-17 15:37:37.444;1,1698002;1,9982203;2,0798001;2,1973844
2025-01-17 15:37:38.444;1,1698002;1,8687289;2,0798001;1,9345758
2025-01-17 15:37:39.444;1,1698002;1,9242489;2,0798001;2,278389
2025-01-17 15:37:40.444;1,1698002;1,9092981;2,0798001;2,2417428
2025-01-17 15:37:41.444;1,1698002;1,8171821;2,0798001;2,2831783
2025-01-17 15:37:42.444;1,1698002;1,6798398;2,0798001;2,0570722
2025-01-17 15:37:43.444;1,1698002;1,5018445;2,0798001;2,2103937
2025-01-17 15:37:44.444;1,1698002;1,2965649;2,0798001;2,2864594
2025-01-17 15:37:45.444;1,1698002;1,175481;2,0798001;2,1421309
2025-01-17 15:37:46.444;1,1698002;1,2912978;2,0798001;2,3560212
2025-01-17 15:37:47.444;1,1698002;0,9482413;2,0798001;2,3170736
2025-01-17 15:37:48.444;1,1698002;0,6873652;2,0798001;2,3146455
2025-01-17 15:37:49.444;1,1698002;0,42878243;2,0798001;2,022617
2025-01-17 15:37:50.444;1,1698002;0,33715364;2,0798001;2,1956248
2025-01-17 15:37:51.444;1,1698002;0,44652292;2,0798001;2,2308068
2025-01-17 15:37:52.444;1,1698002;0,4223712;2,0798001;2,1385343
2025-01-17 15:37:53.444;1,1698002;0,5202014;2,0798001;2,2038383
2025-01-17 15:37:54.444;1,1698002;0,4077592;2,0798001;2,002668
2025-01-17 15:37:55.444;1,1698002;0,49971366;2,0798001;2,168699
2025-01-17 15:37:56.444;1,1698002;0,9316801;2,0798001;1,8194009
2025-01-17 15:37:57.444;1,1698002;1,6069708;2,0798001;2,1124098
2025-01-17 15:37:58.444;1,1698002;1,9693546;2,0798001;2,139129
2025-01-17 15:37:59.444;1,1698002;1,9246047;2,0798001;2,139915
2025-01-17 15:38:00.444;1,1698002;1,9386446;2,0798001;2,139401
2025-01-17 15:38:01.444;1,1698002;1,7765908;2,0798001;2,0245304
2025-01-17 15:38:02.444;1,1698002;1,8779852;2,0798001;2,204229
2025-01-17 15:38:03.444;1,1698002;1,8431172;2,0798001;2,1332474
2025-01-17 15:38:04.444;1,1698002;1,7865703;2,0798001;2,2464318
2025-01-17 15:38:05.444;1,1698002;1,5899689;2,0798001;2,113242
2025-01-17 15:38:06.444;1,1698002;1,230808;2,0798001;2,2180495
2025-01-17 15:38:07.444;1,1698002;1,1114365;2,0798001;2,1706905
2025-01-17 15:38:08.444;1,1698002;1,0540018;2,0798001;1,9572359
2025-01-17 15:38:09.444;1,1698002;1,0960752;2,0798001;1,6311092
2025-01-17 15:38:10.444;1,1698002;0,73827326;2,0798001;1,5765564
2025-01-17 15:38:11.444;1,1698002;0,4993371;2,0798001;1,6151673
2025-01-17 15:38:12.444;1,1698002;0,31960693;2,0798001;2,1557684
2025-01-17 15:38:13.444;1,1698002;0,27989918;2,0798001;2,141454
2025-01-17 15:38:14.444;1,1698002;0,39375225;2,0798001;2,3002207
2025-01-17 15:38:15.444;1,1698002;0,49881867;2,0798001;2,1834059
2025-01-17 15:38:16.444;1,1698002;0,5352758;2,0798001;2,2602262
2025-01-17 15:38:17.444;1,1698002;0,5158626;2,0798001;2,1068375
2025-01-17 15:38:18.444;1,1698002;0,5937435;2,0798001;2,229012
2025-01-17 15:38:19.444;1,1698002;0,75724566;2,0798001;2,1334863
2025-01-17 15:38:20.444;1,1698002;1,4533491;2,0798001;2,1387336
2025-01-17 15:38:21.444;1,1698002;1,7892776;2,0798001;2,1456442
2025-01-17 15:38:22.444;1,1698002;1,8247886;2,0798001;2,0818257
2025-01-17 15:38:23.444;1,1698002;1,8437119;2,0798001;2,048965
2025-01-17 15:38:24.444;1,1698002;1,8246785;2,0798001;1,9433047
2025-01-17 15:38:25.444;1,1698002;1,9791937;2,0798001;2,0890923
2025-01-17 15:38:26.444;1,1698002;1,96392;2,0798001;2,0451193
2025-01-17 15:38:27.444;1,1698002;2,0285864;2,0798001;2,0548878
2025-01-17 15:38:28.444;1,1698002;1,7057655;2,0798001;1,9557613
2025-01-17 15:38:29.444;1,1698002;1,5640824;2,0798001;1,8482703
2025-01-17 15:38:30.444;1,1698002;1,4415152;2,0798001;1,8803341
2025-01-17 15:38:31.444;1,1698002;1,453177;2,0798001;1,9830475
2025-01-17 15:38:32.444;1,1698002;1,2707622;2,0798001;2,3955476
2025-01-17 15:38:33.444;1,1698002;1,0581492;2,0798001;1,9029896
2025-01-17 15:38:34.444;1,1698002;0,77193743;2,0798001;2,0001767
2025-01-17 15:38:35.444;1,1698002;0,5142781;2,0798001;2,021436
2025-01-17 15:38:36.444;1,1698002;0,4839848;2,0798001;2,3684535
2025-01-17 15:38:37.444;1,1698002;0,49772003;2,0798001;2,3629982
2025-01-17 15:38:38.444;1,1698002;0,5544412;2,0798001;2,1931052
2025-01-17 15:38:39.444;1,1698002;0,4781027;2,0798001;2,3310928
2025-01-17 15:38:40.444;1,1698002;0,4314548;2,0798001;2,0883818
2025-01-17 15:38:41.444;1,1698002;0,3979877;2,0798001;2,0790277
2025-01-17 15:38:42.444;1,1698002;0,5678257;2,0798001;1,88872
2025-01-17 15:38:43.444;1,1698002;0,7383454;2,0798001;2,0669968
2025-01-17 15:38:44.444;1,1698002;0,7608554;2,0798001;2,0959127
2025-01-17 15:38:45.444;1,1698002;0,91619784;2,0798001;2,1710076
2025-01-17 15:38:46.444;1,1698002;1,1271034;2,0798001;2,1449234
2025-01-17 15:38:47.444;1,1698002;1,7787379;2,0798001;2,2035973
2025-01-17 15:38:48.444;1,1698002;2,0979948;2,0798001;2,2135332
2025-01-17 15:38:49.444;1,1698002;2,1805663;2,0798001;2,1021974
2025-01-17 15:38:50.444;1,1698002;2,0545251;2,0798001;2,1053622
2025-01-17 15:38:51.444;1,1698002;1,7935394;2,0798001;1,9369339
2025-01-17 15:38:52.444;1,1698002;1,6671345;2,0798001;1,9635524
2025-01-17 15:38:53.444;1,1698002;1,5896071;2,0798001;1,8656789
2025-01-17 15:38:54.444;1,1698002;1,8139057;2,0798001;1,9662927
2025-01-17 15:38:55.444;1,1698002;1,6851697;2,0798001;2,0484922
2025-01-17 15:38:56.444;1,1698002;1,547326;2,0798001;1,2289944
2025-01-17 15:38:57.444;1,1698002;1,3479295;2,0798001;2,4056122
2025-01-17 15:38:58.444;1,1698002;1,2147324;2,0798001;2,5994396
2025-01-17 15:38:59.444;1,1698002;1,0972569;2,0798001;2,5635653
2025-01-17 15:39:00.444;1,1698002;1,0286506;2,0798001;1,6855748
2025-01-17 15:39:01.444;1,1698002;0,8676969;2,0798001;1,7713155
2025-01-17 15:39:02.444;1,1698002;0,63681775;2,0798001;2,1918526
2025-01-17 15:39:03.444;1,1698002;0,5501608;2,0798001;2,2217364
2025-01-17 15:39:04.444;1,1698002;0,49125037;2,0798001;2,066496
2025-01-17 15:39:05.444;1,1698002;0,6407314;2,0798001;2,0707777
2025-01-17 15:39:06.444;1,1698002;0,71102285;2,0798001;2,3373218
2025-01-17 15:39:07.444;1,1698002;0,6765247;2,0798001;2,3414443
2025-01-17 15:39:08.444;1,1698002;0,6175227;2,0798001;2,3400922
2025-01-17 15:39:09.444;1,1698002;0,5948481;2,0798001;1,9745051
2025-01-17 15:39:10.444;1,1698002;0,6859405;2,0798001;1,928714
2025-01-17 15:39:11.444;1,1698002;0,76904577;2,0798001;1,7669802
2025-01-17 15:39:12.444;1,1698002;0,92620033;2,0798001;1,8597947
2025-01-17 15:39:13.444;1,1698002;0,94850266;2,0798001;2,3910584
2025-01-17 15:39:14.444;1,1698002;0,9933279;2,0798001;2,3387532
2025-01-17 15:39:15.444;1,1698002;0,98366314;2,0798001;2,3931792
2025-01-17 15:39:16.444;1,1698002;1,0892134;2,0798001;2,0901182
2025-01-17 15:39:17.444;1,1698002;1,1887167;2,0798001;2,183885
2025-01-17 15:39:18.444;1,1698002;1,2349519;2,0798001;2,058033
2025-01-17 15:39:19.444;1,1698002;1,3545095;2,0798001;2,0545926
2025-01-17 15:39:20.444;1,1698002;1,345743;2,0798001;1,9608283
2025-01-17 15:39:21.444;1,1698002;1,5653856;2,0798001;2,0616531
2025-01-17 15:39:22.444;1,1698002;1,6977478;2,0798001;2,1065645
2025-01-17 15:39:23.444;1,1698002;1,8694986;2,0798001;2,0430937
2025-01-17 15:39:24.444;1,1698002;1,8178598;2,0798001;2,1620896
2025-01-17 15:39:25.444;1,1698002;1,6549293;2,0798001;2,0482583
2025-01-17 15:39:26.444;1,1698002;1,5875471;2,0798001;2,053053
2025-01-17 15:39:27.444;1,1698002;1,5174081;2,0798001;1,839958
2025-01-17 15:39:28.444;1,1698002;1,6408393;2,0798001;1,9857299
2025-01-17 15:39:29.444;1,1698002;1,5847324;2,0798001;2,0046911
2025-01-17 15:39:30.444;1,1698002;1,5549986;2,0798001;1,8387692
2025-01-17 15:39:31.444;1,1698002;1,4124887;2,0798001;1,9170289
2025-01-17 15:39:32.444;1,1698002;1,2668215;2,0798001;1,6915507
2025-01-17 15:39:33.444;1,1698002;1,1578305;2,0798001;2,1917555
2025-01-17 15:39:34.444;1,1698002;1,166947;2,0798001;2,122183
2025-01-17 15:39:35.444;1,1698002;1,1632373;2,0798001;2,638526
2025-01-17 15:39:36.444;1,1698002;1,0512781;2,0798001;2,6116765
2025-01-17 15:39:37.444;1,1698002;0,9558917;2,0798001;2,347143
2025-01-17 15:39:38.444;1,1698002;0,80380636;2,0798001;1,8879079
2025-01-17 15:39:39.444;1,1698002;0,8149528;2,0798001;1,6907554
2025-01-17 15:39:40.444;1,1698002;0,84287554;2,0798001;0,80490303
2025-01-17 15:39:41.444;1,1698002;0,75219727;2,0798001;0,3394073
2025-01-17 15:39:42.444;1,1698002;0,6773359;2,0798001;4,611779
2025-01-17 15:39:43.444;1,1698002;0,66272837;2,0798001;3,8261554
2025-01-17 15:39:44.444;1,1698002;0,7353855;2,0798001;2,8376913
2025-01-17 15:39:45.444;1,1698002;0,79560864;2,0798001;0,8261115
2025-01-17 15:39:46.444;1,1698002;0,91391414;2,0798001;0,41343528
2025-01-17 15:39:47.444;1,1698002;0,8545739;2,0798001;2,473309
2025-01-17 15:39:48.444;1,1698002;0,8572099;2,0798001;3,986444
2025-01-17 15:39:49.444;1,1698002;0,8575519;2,0798001;3,7031708
2025-01-17 15:39:50.444;1,1698002;0,8941788;2,0798001;1,2359519
2025-01-17 15:39:51.444;1,1698002;0,9661847;2,0798001;1,0382963
2025-01-17 15:39:52.444;1,1698002;1,0977783;2,0798001;0,78650767
2025-01-17 15:39:53.444;1,1698002;1,138519;2,0798001;3,874601
2025-01-17 15:39:54.444;1,1698002;1,075846;2,0798001;3,2817948
2025-01-17 15:39:55.444;1,1698002;1,0886544;2,0798001;1,5579615
2025-01-17 15:39:56.444;1,1698002;1,0961103;2,0798001;1,1682706
2025-01-17 15:39:57.444;1,1698002;1,3152815;2,0798001;1,1693316
2025-01-17 15:39:58.444;1,1698002;1,3810009;2,0798001;3,397434
2025-01-17 15:39:59.444;1,1698002;1,4157846;2,0798001;3,1691694
2025-01-17 15:40:00.444;1,1698002;1,4370805;2,0798001;2,5310555
2025-01-17 15:40:01.444;1,1698002;1,5253448;2,0798001;1,2184412
2025-01-17 15:40:02.444;1,1698002;1,580982;2,0798001;0,8807201
2025-01-17 15:40:03.444;1,1698002;1,5261741;2,0798001;1,4706565
2025-01-17 15:40:04.444;1,1698002;1,624356;2,0798001;4,04935
2025-01-17 15:40:05.444;1,1698002;1,5080574;2,0798001;3,3886168
2025-01-17 15:40:06.444;1,1698002;1,4609914;2,0798001;0,91041833
2025-01-17 15:40:07.444;1,1698002;1,3222427;2,0798001;0,9961831
2025-01-17 15:40:08.444;1,1698002;1,2658497;2,0798001;0,73098594
2025-01-17 15:40:09.444;1,1698002;1,334623;2,0798001;3,789011
2025-01-17 15:40:10.444;1,1698002;1,3102615;2,0798001;3,8442602
2025-01-17 15:40:11.444;1,1698002;1,3565265;2,0798001;1,5607398
2025-01-17 15:40:12.444;1,1698002;1,4083543;2,0798001;0,98078364
2025-01-17 15:40:13.444;1,1698002;1,6423297;2,0798001;0,68330157
2025-01-17 15:40:14.444;1,1698002;1,4636102;2,0798001;2,2571964
2025-01-17 15:40:15.444;1,1698002;1,5113891;2,0798001;3,8205006
2025-01-17 15:40:16.444;1,1698002;1,440407;2,0798001;3,7597818
2025-01-17 15:40:17.444;1,1698002;1,3261997;2,0798001;0,667915
2025-01-17 15:40:18.444;1,1698002;1,1483577;2,0798001;0,5069193
2025-01-17 15:40:19.444;1,1698002;0,99191535;2,0798001;0,765748
2025-01-17 15:40:20.444;1,1698002;0,96115613;2,0798001;4,021806
2025-01-17 15:40:21.444;1,1698002;0,9878419;2,0798001;3,8601203
2025-01-17 15:40:22.444;1,1698002;0,9862104;2,0798001;1,960119
2025-01-17 15:40:23.444;1,1698002;0,8044455;2,0798001;0,92080617
2025-01-17 15:40:24.444;1,1698002;0,7548867;2,0798001;0,42127997
2025-01-17 15:40:25.444;1,1698002;0,65133506;2,0798001;3,7482479
2025-01-17 15:40:26.444;1,1698002;0,72607523;2,0798001;3,901165
2025-01-17 15:40:27.444;1,1698002;0,8035146;2,0798001;2,1076343
2025-01-17 15:40:28.444;1,1698002;0,7537856;2,0798001;0,8594048
2025-01-17 15:40:29.444;1,1698002;0,77014065;2,0798001;0,702321
2025-01-17 15:40:30.444;1,1698002;0,66531295;2,0798001;2,4550757
2025-01-17 15:40:31.444;1,1698002;0,818483;2,0798001;3,8735378
2025-01-17 15:40:32.444;1,1698002;0,93200374;2,0798001;3,5104582
2025-01-17 15:40:33.444;1,1698002;1,0838494;2,0798001;1,0185215
2025-01-17 15:40:34.444;1,1698002;1,1110586;2,0798001;1,3546985
2025-01-17 15:40:35.444;1,1698002;1,0186204;2,0798001;1,0645504
2025-01-17 15:40:36.444;1,1698002;1,011357;2,0798001;3,358247
2025-01-17 15:40:37.444;1,1698002;1,0655491;2,0798001;2,9023387
2025-01-17 15:40:38.444;1,1698002;1,2752205;2,0798001;2,7378619
2025-01-17 15:40:39.444;1,1698002;1,3285333;2,0798001;2,5081472
2025-01-17 15:40:40.444;1,1698002;1,3716813;2,0798001;2,3443272
2025-01-17 15:40:41.444;1,1698002;1,283002;2,0798001;2,149311
2025-01-17 15:40:42.444;1,1698002;1,3236862;2,0798001;1,9150676
2025-01-17 15:40:43.444;1,1698002;1,3913562;2,0798001;1,9083343
2025-01-17 15:40:44.444;1,1698002;1,5048283;2,0798001;1,6078459
2025-01-17 15:40:45.444;1,1698002;1,5771978;2,0798001;1,9638134
2025-01-17 15:40:46.444;1,1698002;1,4263155;2,0798001;2,086371
2025-01-17 15:40:47.444;1,1698002;1,3591399;2,0798001;2,3401809
2025-01-17 15:40:48.444;1,1698002;1,2788529;2,0798001;2,3537567
2025-01-17 15:40:49.444;1,1698002;1,3517553;2,0798001;2,0058725
2025-01-17 15:40:50.444;1,1698002;1,4110153;2,0798001;1,9032791
2025-01-17 15:40:51.444;1,1698002;1,3743621;2,0798001;1,3315396
2025-01-17 15:40:52.444;1,1698002;1,3238862;2,0798001;2,2523017
2025-01-17 15:40:53.444;1,1698002;1,2302041;2,0798001;2,0693173
2025-01-17 15:40:54.444;1,1698002;1,2012513;2,0798001;2,616556
2025-01-17 15:40:55.444;1,1698002;1,2335702;2,0798001;2,484022
2025-01-17 15:40:56.444;1,1698002;1,4367296;2,0798001;1,892525
2025-01-17 15:40:57.444;1,1698002;1,2944837;2,0798001;1,5371059
2025-01-17 15:40:58.444;1,1698002;1,188612;2,0798001;1,0867467
2025-01-17 15:40:59.444;1,1698002;1,0930548;2,0798001;2,8554368
2025-01-17 15:41:00.444;1,1698002;1,094567;2,0798001;2,7915177
2025-01-17 15:41:01.444;1,1698002;1,1759781;2,0798001;2,868626
2025-01-17 15:41:02.444;1,1698002;1,2073636;2,0798001;1,1959949
2025-01-17 15:41:03.444;1,1698002;1,1830468;2,0798001;1,3185929
2025-01-17 15:41:04.444;1,1698002;1,0139018;2,0798001;1,3073027
2025-01-17 15:41:05.444;1,1698002;0,9661074;2,0798001;3,1797962
2025-01-17 15:41:06.444;1,1698002;0,9327484;2,0798001;3,0145905
2025-01-17 15:41:07.444;1,1698002;1,1033114;2,0798001;1,4444381
2025-01-17 15:41:08.444;1,1698002;1,071673;2,0798001;1,4588894
2025-01-17 15:41:09.444;1,1698002;1,0136043;2,0798001;1,1738169
2025-01-17 15:41:10.444;1,1698002;0,90241647;2,0798001;3,2364736
2025-01-17 15:41:11.444;1,1698002;0,90138173;2,0798001;3,0032823
2025-01-17 15:41:12.444;1,1698002;0,9588973;2,0798001;2,352132
2025-01-17 15:41:13.444;1,1698002;1,0299468;2,0798001;1,1664001
2025-01-17 15:41:14.444;1,1698002;1,1474564;2,0798001;1,1536098
2025-01-17 15:41:15.444;1,1698002;1,0254738;2,0798001;3,037276
2025-01-17 15:41:16.444;1,1698002;0,98951155;2,0798001;3,265769
2025-01-17 15:41:17.444;1,1698002;0,9811808;2,0798001;2,8847275
2025-01-17 15:41:18.444;1,1698002;1,1075798;2,0798001;1,4595855
2025-01-17 15:41:19.444;1,1698002;1,2078378;2,0798001;1,4750443
2025-01-17 15:41:20.444;1,1698002;1,2093685;2,0798001;1,0340532
2025-01-17 15:41:21.444;1,1698002;1,1470342;2,0798001;2,9874573
2025-01-17 15:41:22.444;1,1698002;1,086014;2,0798001;3,1627128
2025-01-17 15:41:23.444;1,1698002;1,1677102;2,0798001;2,2305837
2025-01-17 15:41:24.444;1,1698002;1,2124399;2,0798001;1,6038598
2025-01-17 15:41:25.444;1,1698002;1,3837944;2,0798001;0,9247133
2025-01-17 15:41:26.444;1,1698002;1,3521649;2,0798001;2,6501904
2025-01-17 15:41:27.444;1,1698002;1,3484205;2,0798001;2,9919517
2025-01-17 15:41:28.444;1,1698002;1,2998128;2,0798001;2,872455
2025-01-17 15:41:29.444;1,1698002;1,353016;2,0798001;2,1835263
2025-01-17 15:41:30.444;1,1698002;1,5238708;2,0798001;2,0906396
2025-01-17 15:41:31.444;1,1698002;1,5192705;2,0798001;1,8873312
2025-01-17 15:41:32.444;1,1698002;1,5556535;2,0798001;1,602986
2025-01-17 15:41:33.444;1,1698002;1,3453254;2,0798001;1,9021403
2025-01-17 15:41:34.444;1,1698002;1,3286005;2,0798001;1,9908454
2025-01-17 15:41:35.444;1,1698002;1,2512691;2,0798001;2,0966127
2025-01-17 15:41:36.444;1,1698002;1,3493937;2,0798001;1,8200984
2025-01-17 15:41:37.444;1,1698002;1,3364732;2,0798001;2,5699136
2025-01-17 15:41:38.444;1,1698002;1,2332779;2,0798001;2,1132603
2025-01-17 15:41:39.444;1,1698002;1,1422169;2,0798001;2,1587439
2025-01-17 15:41:40.444;1,1698002;0,979993;2,0798001;1,9954624
2025-01-17 15:41:41.444;1,1698002;1,0112975;2,0798001;2,0059226
2025-01-17 15:41:42.444;1,1698002;0,99315816;2,0798001;1,9881457
2025-01-17 15:41:43.444;1,1698002;0,98287845;2,0798001;1,7628294
2025-01-17 15:41:44.444;1,1698002;0,8580758;2,0798001;2,702835
2025-01-17 15:41:45.444;1,1698002;0,79057246;2,0798001;2,3530464
2025-01-17 15:41:46.444;1,1698002;0,76740247;2,0798001;2,418451
2025-01-17 15:41:47.444;1,1698002;0,8499182;2,0798001;1,7447501
2025-01-17 15:41:48.444;1,1698002;0,943021;2,0798001;1,8309945
2025-01-17 15:41:49.444;1,1698002;0,9200067;2,0798001;1,7800629
2025-01-17 15:41:50.444;1,1698002;0,8977339;2,0798001;1,8308797
2025-01-17 15:41:51.444;1,1698002;0,8220541;2,0798001;2,590495
2025-01-17 15:41:52.444;1,1698002;0,87462384;2,0798001;2,5432467
2025-01-17 15:41:53.444;1,1698002;0,9977385;2,0798001;2,4906821
2025-01-17 15:41:54.444;1,1698002;1,1040862;2,0798001;1,888764
2025-01-17 15:41:55.444;1,1698002;1,1162719;2,0798001;2,0981264
2025-01-17 15:41:56.444;1,1698002;1,0350231;2,0798001;1,799618
2025-01-17 15:41:57.444;1,1698002;1,0627013;2,0798001;2,0649745
2025-01-17 15:41:58.444;1,1698002;1,0937107;2,0798001;2,0150087
2025-01-17 15:41:59.444;1,1698002;1,3083231;2,0798001;2,0202014
2025-01-17 15:42:00.444;1,1698002;1,33365;2,0798001;2,1538236
2025-01-17 15:42:01.444;1,1698002;1,3124007;2,0798001;1,9499696
2025-01-17 15:42:02.444;1,1698002;1,2782694;2,0798001;2,2049656
2025-01-17 15:42:03.444;1,1698002;1,3509362;2,0798001;1,7864902
2025-01-17 15:42:04.444;1,1698002;1,4152175;2,0798001;2,0902767
2025-01-17 15:42:05.444;1,1698002;1,5055447;2,0798001;1,5183892
2025-01-17 15:42:06.444;1,1698002;1,62544;2,0798001;2,5860667
2025-01-17 15:42:07.444;1,1698002;1,4925324;2,0798001;2,4818811
2025-01-17 15:42:08.444;1,1698002;1,4645207;2,0798001;2,0726986
2025-01-17 15:42:09.444;1,1698002;1,3805331;2,0798001;1,552486
2025-01-17 15:42:10.444;1,1698002;1,5363437;2,0798001;1,0176371
2025-01-17 15:42:11.444;1,1698002;1,6049081;2,0798001;2,9414635
2025-01-17 15:42:12.444;1,1698002;1,5550759;2,0798001;2,8318717
2025-01-17 15:42:13.444;1,1698002;1,4316784;2,0798001;2,7106304
2025-01-17 15:42:14.444;1,1698002;1,2443312;2,0798001;1,3737347
2025-01-17 15:42:15.444;1,1698002;1,1571664;2,0798001;1,226311
2025-01-17 15:42:16.444;1,1698002;1,0440488;2,0798001;1,4701582
2025-01-17 15:42:17.444;1,1698002;1,0059352;2,0798001;3,729482
2025-01-17 15:42:18.444;1,1698002;0,859141;2,0798001;3,2398806
2025-01-17 15:42:19.444;1,1698002;0,7344891;2,0798001;1,3795656
2025-01-17 15:42:20.444;1,1698002;0,59526867;2,0798001;1,8170958
2025-01-17 15:42:21.444;1,1698002;0,56602;2,0798001;1,5080228
2025-01-17 15:42:22.444;1,1698002;0,67479354;2,0798001;2,7239618
2025-01-17 15:42:23.444;1,1698002;0,7236325;2,0798001;2,4919195
2025-01-17 15:42:24.444;1,1698002;0,81472445;2,0798001;2,3115392
2025-01-17 15:42:25.444;1,1698002;0,6302354;2,0798001;1,9713283
2025-01-17 15:42:26.444;1,1698002;0,6174743;2,0798001;1,8883767
2025-01-17 15:42:27.444;1,1698002;0,6971509;2,0798001;2,0992408
2025-01-17 15:42:28.444;1,1698002;0,98276514;2,0798001;2,1185107
2025-01-17 15:42:29.444;1,1698002;1,0404875;2,0798001;2,4510136
2025-01-17 15:42:30.444;1,1698002;1,0088443;2,0798001;2,1520522
2025-01-17 15:42:31.444;1,1698002;0,9897877;2,0798001;2,21753
2025-01-17 15:42:32.444;1,1698002;1,069758;2,0798001;2,028501
2025-01-17 15:42:33.444;1,1698002;1,2886078;2,0798001;2,0028398
2025-01-17 15:42:34.444;1,1698002;1,4002771;2,0798001;2,0533483
2025-01-17 15:42:35.444;1,1698002;1,550353;2,0798001;2,2581651
2025-01-17 15:42:36.444;1,1698002;1,4669981;2,0798001;2,306289
2025-01-17 15:42:37.444;1,1698002;1,547085;2,0798001;1,9863644
