Date/Time	Elapsed Time	Pump 1 Flow (mL/min)	Pump 2 Flow (mL/min)	Pump 3 Flow (mL/min)	Pump 4 Flow (mL/min)	Coriolis Flow (mL/min)	Pump 1 Pressure (bar)	Pump 2 Pressure (bar)	Pump 3 Pressure (bar)	Pump 4 Pressure (bar)	UV detector 1 (mAU) 	UV detector 2 (mAU)
05/04/2023 11:12:42	00:03:22	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	5,89	0,00
05/04/2023 11:12:43	00:03:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	6,45	0,00
05/04/2023 11:12:45	00:03:24	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	6,68	0,00
05/04/2023 11:12:46	00:03:25	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	6,81	0,00
05/04/2023 11:12:47	00:03:26	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	6,93	0,00
05/04/2023 11:12:48	00:03:27	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	7,11	0,00
05/04/2023 11:12:49	00:03:28	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	7,45	0,00
05/04/2023 11:12:50	00:03:29	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	7,87	0,00
05/04/2023 11:12:51	00:03:30	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	8,34	0,00
05/04/2023 11:12:52	00:03:31	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	8,74	0,00
05/04/2023 11:12:53	00:03:32	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	9,13	0,00
05/04/2023 11:12:54	00:03:33	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	1,00	9,45	0,00
05/04/2023 11:12:55	00:03:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	9,68	0,00
05/04/2023 11:12:56	00:03:36	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	9,81	0,00
05/04/2023 11:12:57	00:03:37	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	9,80	0,00
05/04/2023 11:12:58	00:03:38	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	9,68	0,00
05/04/2023 11:12:59	00:03:39	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	9,44	0,00
05/04/2023 11:13:00	00:03:40	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	9,16	0,00
05/04/2023 11:13:01	00:03:41	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	8,99	0,00
05/04/2023 11:13:02	00:03:42	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	9,13	0,00
05/04/2023 11:13:03	00:03:43	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	10,02	0,00
05/04/2023 11:13:04	00:03:44	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	1,00	12,08	0,00
05/04/2023 11:13:05	00:03:45	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	14,94	0,00
05/04/2023 11:13:06	00:03:46	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	17,86	0,00
05/04/2023 11:13:07	00:03:47	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	20,24	0,00
05/04/2023 11:13:08	00:03:48	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	21,71	0,00
05/04/2023 11:13:09	00:03:49	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	22,07	0,00
05/04/2023 11:13:10	00:03:50	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	21,43	0,00
05/04/2023 11:13:11	00:03:51	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	19,90	0,00
05/04/2023 11:13:12	00:03:52	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	17,82	0,00
05/04/2023 11:13:13	00:03:53	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	15,49	0,00
05/04/2023 11:13:14	00:03:54	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	13,21	0,00
05/04/2023 11:13:15	00:03:55	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	11,16	0,00
05/04/2023 11:13:16	00:03:56	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	9,46	0,00
05/04/2023 11:13:17	00:03:57	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	8,09	0,00
05/04/2023 11:13:18	00:03:58	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	7,08	0,00
05/04/2023 11:13:19	00:03:59	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	6,17	0,00
05/04/2023 11:13:20	00:04:00	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	5,66	0,00
05/04/2023 11:13:21	00:04:01	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	5,19	0,00
05/04/2023 11:13:22	00:04:02	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	4,79	0,00
05/04/2023 11:13:23	00:04:03	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	4,42	0,00
05/04/2023 11:13:24	00:04:04	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	4,11	0,00
05/04/2023 11:13:25	00:04:05	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	3,76	0,00
05/04/2023 11:13:26	00:04:06	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	3,35	0,00
05/04/2023 11:13:27	00:04:07	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	2,85	0,00
05/04/2023 11:13:28	00:04:08	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,39	0,00
05/04/2023 11:13:29	00:04:09	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	2,08	0,00
05/04/2023 11:13:30	00:04:10	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,97	0,00
05/04/2023 11:13:31	00:04:11	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	2,30	0,00
05/04/2023 11:13:32	00:04:12	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,97	0,00
05/04/2023 11:13:33	00:04:13	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	3,89	0,00
05/04/2023 11:13:34	00:04:14	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	4,80	0,00
05/04/2023 11:13:35	00:04:15	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	5,56	0,00
05/04/2023 11:13:36	00:04:16	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	6,05	0,00
05/04/2023 11:13:37	00:04:17	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	6,29	0,00
05/04/2023 11:13:38	00:04:18	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	6,27	0,00
05/04/2023 11:13:39	00:04:19	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	6,14	0,00
05/04/2023 11:13:40	00:04:20	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	5,93	0,00
05/04/2023 11:13:41	00:04:21	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	5,65	0,00
05/04/2023 11:13:42	00:04:22	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	1,00	5,36	0,00
05/04/2023 11:13:43	00:04:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	5,04	0,00
05/04/2023 11:13:44	00:04:24	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	4,67	0,00
05/04/2023 11:13:45	00:04:25	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	4,26	0,00
05/04/2023 11:13:46	00:04:26	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	3,84	0,00
05/04/2023 11:13:47	00:04:27	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	3,49	0,00
05/04/2023 11:13:48	00:04:28	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	3,16	0,00
05/04/2023 11:13:49	00:04:29	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	2,88	0,00
05/04/2023 11:13:50	00:04:30	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	2,64	0,00
05/04/2023 11:13:51	00:04:31	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	2,45	0,00
05/04/2023 11:13:52	00:04:32	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	2,29	0,00
05/04/2023 11:13:53	00:04:33	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	2,23	0,00
05/04/2023 11:13:54	00:04:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,26	0,00
05/04/2023 11:13:55	00:04:35	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	2,37	0,00
05/04/2023 11:13:56	00:04:36	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	2,51	0,00
05/04/2023 11:13:57	00:04:37	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	2,65	0,00
05/04/2023 11:13:58	00:04:38	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	2,70	0,00
05/04/2023 11:13:59	00:04:39	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	2,69	0,00
05/04/2023 11:14:00	00:04:40	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,58	0,00
05/04/2023 11:14:01	00:04:41	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	2,42	0,00
05/04/2023 11:14:02	00:04:42	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	1,00	2,20	0,00
05/04/2023 11:14:03	00:04:43	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	2,01	0,00
05/04/2023 11:14:04	00:04:44	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	1,81	0,00
05/04/2023 11:14:05	00:04:45	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	1,62	0,00
05/04/2023 11:14:06	00:04:46	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,51	0,00
05/04/2023 11:14:07	00:04:47	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,33	0,00
05/04/2023 11:14:08	00:04:48	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	1,22	0,00
05/04/2023 11:14:09	00:04:49	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	1,12	0,00
05/04/2023 11:14:10	00:04:50	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	1,09	0,00
05/04/2023 11:14:11	00:04:51	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	1,03	0,00
05/04/2023 11:14:12	00:04:52	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	0,97	0,00
05/04/2023 11:14:13	00:04:53	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	0,91	0,00
05/04/2023 11:14:14	00:04:54	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	1,00	0,90	0,00
05/04/2023 11:14:15	00:04:55	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	0,87	0,00
05/04/2023 11:14:16	00:04:56	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,85	0,00
05/04/2023 11:14:17	00:04:57	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	0,85	0,00
05/04/2023 11:14:18	00:04:58	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	0,80	0,00
05/04/2023 11:14:19	00:04:59	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	0,78	0,00
05/04/2023 11:14:20	00:05:00	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	0,78	0,00
05/04/2023 11:14:21	00:05:01	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,80	0,00
05/04/2023 11:14:22	00:05:02	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,78	0,00
05/04/2023 11:14:23	00:05:03	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	0,75	0,00
05/04/2023 11:14:24	00:05:04	1,00	0,00	0,00	0,00	0,03	56,00	1,00	0,00	0,00	0,75	0,00
05/04/2023 11:14:25	00:05:05	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	0,78	0,00
05/04/2023 11:14:26	00:05:06	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,78	0,00
05/04/2023 11:14:27	00:05:07	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,80	0,00
05/04/2023 11:14:28	00:05:08	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,77	0,00
05/04/2023 11:14:29	00:05:09	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	0,81	0,00
05/04/2023 11:14:30	00:05:10	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	0,82	0,00
05/04/2023 11:14:31	00:05:11	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	0,82	0,00
05/04/2023 11:14:32	00:05:12	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,83	0,00
05/04/2023 11:14:33	00:05:13	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	0,84	0,00
05/04/2023 11:14:34	00:05:14	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	0,82	0,00
05/04/2023 11:14:35	00:05:15	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	0,82	0,00
05/04/2023 11:14:36	00:05:16	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,82	0,00
05/04/2023 11:14:37	00:05:17	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,81	0,00
05/04/2023 11:14:38	00:05:18	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,86	0,00
05/04/2023 11:14:39	00:05:19	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	0,87	0,00
05/04/2023 11:14:40	00:05:20	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	0,89	0,00
05/04/2023 11:14:41	00:05:21	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	0,94	0,00
05/04/2023 11:14:42	00:05:22	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,99	0,00
05/04/2023 11:14:43	00:05:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,02	0,00
05/04/2023 11:14:44	00:05:24	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,05	0,00
05/04/2023 11:14:45	00:05:25	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	1,08	0,00
05/04/2023 11:14:46	00:05:26	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	1,08	0,00
05/04/2023 11:14:47	00:05:27	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	1,15	0,00
05/04/2023 11:14:48	00:05:28	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	1,20	0,00
05/04/2023 11:14:49	00:05:29	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,26	0,00
05/04/2023 11:14:50	00:05:30	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,33	0,00
05/04/2023 11:14:51	00:05:31	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	1,36	0,00
05/04/2023 11:14:52	00:05:32	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	1,34	0,00
05/04/2023 11:14:53	00:05:33	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	1,00	1,32	0,00
05/04/2023 11:14:54	00:05:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,29	0,00
05/04/2023 11:14:55	00:05:35	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	1,35	0,00
05/04/2023 11:14:56	00:05:36	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,30	0,00
05/04/2023 11:14:57	00:05:37	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,34	0,00
05/04/2023 11:14:58	00:05:38	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	1,00	1,42	0,00
05/04/2023 11:14:59	00:05:39	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,49	0,00
05/04/2023 11:15:00	00:05:40	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,55	0,00
05/04/2023 11:15:01	00:05:41	1,00	0,00	0,00	0,00	0,03	56,00	1,00	1,00	0,00	1,56	0,00
05/04/2023 11:15:02	00:05:42	1,00	0,00	0,00	0,00	0,03	56,00	1,00	0,00	0,00	1,51	0,00
05/04/2023 11:15:03	00:05:43	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	1,50	0,00
05/04/2023 11:15:04	00:05:44	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,42	0,00
05/04/2023 11:15:05	00:05:45	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	1,27	0,00
05/04/2023 11:15:06	00:05:46	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	1,17	0,00
05/04/2023 11:15:07	00:05:47	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,07	0,00
05/04/2023 11:15:08	00:05:48	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	1,00	0,00
05/04/2023 11:15:09	00:05:49	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	0,94	0,00
05/04/2023 11:15:10	00:05:50	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	1,00	0,96	0,00
05/04/2023 11:15:11	00:05:51	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,01	0,00
05/04/2023 11:15:12	00:05:52	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	1,12	0,00
05/04/2023 11:15:13	00:05:53	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	1,28	0,00
05/04/2023 11:15:14	00:05:54	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	1,41	0,00
05/04/2023 11:15:15	00:05:55	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,61	0,00
05/04/2023 11:15:16	00:05:56	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,75	0,00
05/04/2023 11:15:17	00:05:57	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,86	0,00
05/04/2023 11:15:18	00:05:58	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,91	0,00
05/04/2023 11:15:19	00:05:59	1,00	0,00	0,00	0,00	0,03	56,00	1,00	1,00	0,00	1,95	0,00
05/04/2023 11:15:20	00:06:00	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,94	0,00
05/04/2023 11:15:21	00:06:01	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,91	0,00
05/04/2023 11:15:22	00:06:02	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	1,87	0,00
05/04/2023 11:15:23	00:06:03	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,78	0,00
05/04/2023 11:15:24	00:06:04	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	1,71	0,00
05/04/2023 11:15:25	00:06:05	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	1,61	0,00
05/04/2023 11:15:26	00:06:06	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,45	0,00
05/04/2023 11:15:27	00:06:07	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,34	0,00
05/04/2023 11:15:28	00:06:08	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	1,20	0,00
05/04/2023 11:15:29	00:06:09	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	1,09	0,00
05/04/2023 11:15:30	00:06:10	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	1,00	0,97	0,00
05/04/2023 11:15:31	00:06:11	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	1,00	0,88	0,00
05/04/2023 11:15:32	00:06:12	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,80	0,00
05/04/2023 11:15:33	00:06:13	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	1,00	0,75	0,00
05/04/2023 11:15:34	00:06:14	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	0,77	0,00
05/04/2023 11:15:35	00:06:15	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	0,85	0,00
05/04/2023 11:15:36	00:06:16	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	1,05	0,00
05/04/2023 11:15:37	00:06:17	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,42	0,00
05/04/2023 11:15:38	00:06:18	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,96	0,00
05/04/2023 11:15:39	00:06:19	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	2,58	0,00
05/04/2023 11:15:40	00:06:20	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	3,22	0,00
05/04/2023 11:15:41	00:06:21	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	3,77	0,00
05/04/2023 11:15:42	00:06:22	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	4,13	0,00
05/04/2023 11:15:43	00:06:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	4,29	0,00
05/04/2023 11:15:44	00:06:24	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	4,24	0,00
05/04/2023 11:15:45	00:06:25	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	4,01	0,00
05/04/2023 11:15:46	00:06:26	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	3,68	0,00
05/04/2023 11:15:47	00:06:27	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	3,30	0,00
05/04/2023 11:15:48	00:06:28	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,95	0,00
05/04/2023 11:15:49	00:06:29	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	1,00	2,59	0,00
05/04/2023 11:15:50	00:06:30	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	2,40	0,00
05/04/2023 11:15:51	00:06:31	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	2,18	0,00
05/04/2023 11:15:52	00:06:32	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	2,23	0,00
05/04/2023 11:15:53	00:06:33	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	2,24	0,00
05/04/2023 11:15:54	00:06:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,32	0,00
05/04/2023 11:15:55	00:06:35	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	1,00	2,34	0,00
05/04/2023 11:15:56	00:06:36	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	2,34	0,00
05/04/2023 11:15:57	00:06:37	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	2,27	0,00
05/04/2023 11:15:58	00:06:38	1,00	0,00	0,00	0,00	0,03	54,00	1,00	0,00	0,00	2,13	0,00
05/04/2023 11:15:59	00:06:39	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	2,01	0,00
05/04/2023 11:16:00	00:06:40	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,82	0,00
05/04/2023 11:16:01	00:06:41	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	1,00	1,74	0,00
05/04/2023 11:16:02	00:06:42	1,00	0,00	0,00	0,00	0,03	56,00	1,00	1,00	0,00	1,62	0,00
05/04/2023 11:16:03	00:06:43	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	1,70	0,00
05/04/2023 11:16:05	00:06:44	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	1,97	0,00
05/04/2023 11:16:06	00:06:45	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,54	0,00
05/04/2023 11:16:07	00:06:46	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	3,78	0,00
05/04/2023 11:16:08	00:06:47	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	5,33	0,00
05/04/2023 11:16:09	00:06:48	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	7,22	0,00
05/04/2023 11:16:10	00:06:49	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	9,45	0,00
05/04/2023 11:16:11	00:06:50	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	11,72	0,00
05/04/2023 11:16:12	00:06:51	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	13,66	0,00
05/04/2023 11:16:13	00:06:52	1,00	0,00	0,00	0,00	0,03	56,00	0,00	0,00	0,00	15,02	0,00
05/04/2023 11:16:14	00:06:53	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	15,54	0,00
05/04/2023 11:16:15	00:06:54	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	15,33	0,00
05/04/2023 11:16:16	00:06:55	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	14,37	0,00
05/04/2023 11:16:17	00:06:57	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	12,98	0,00
05/04/2023 11:16:18	00:06:58	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	11,30	0,00
05/04/2023 11:16:19	00:06:59	1,00	0,00	0,00	0,00	0,03	56,00	0,00	1,00	0,00	9,53	0,00
05/04/2023 11:16:20	00:07:00	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	7,94	0,00
05/04/2023 11:16:21	00:07:01	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	6,45	0,00
05/04/2023 11:16:22	00:07:02	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	5,15	0,00
